queue_type,priority,status,course,lesson_title,source_url,candidate_youtube_url,candidate_video_id,candidate_title,confidence,notes,transcription_media_id,transcription_status,transcription_segments,transcription_updated_at
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/14peAyTaT9GCPonUa-0eLRzrV3_BlKeKt/view,,14peAyTaT9GCPonUa-0eLRzrV3_BlKeKt,ab08dd79c6d45df2009d96a65ab90faa.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-14peAyTaT9GCPonUa-0eLRzrV3_BlKeKt,transcribed,22,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1x9rZfYEAEJgZAR3tp82iQQXc07-wFfNp/view,,1x9rZfYEAEJgZAR3tp82iQQXc07-wFfNp,acaeefb95cd2fcc70a4dee9ec7f5a1eb.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1x9rZfYEAEJgZAR3tp82iQQXc07-wFfNp,transcribed,34,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1Dnp84Z131LrcmACIXEVdD8JWYaZnu4pw/view,,1Dnp84Z131LrcmACIXEVdD8JWYaZnu4pw,anuncio1.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1Dnp84Z131LrcmACIXEVdD8JWYaZnu4pw,transcribed,48,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/17pd0BrKWRKzoBji6mInz9SdaCQsMEMt7/view,,17pd0BrKWRKzoBji6mInz9SdaCQsMEMt7,Biblioteca de Anúncios-5.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-17pd0BrKWRKzoBji6mInz9SdaCQsMEMt7,transcribed,19,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1FHI--MKuaSM4lWS8chOuYDbwaQz04pC8/view,,1FHI--MKuaSM4lWS8chOuYDbwaQz04pC8,Biblioteca de Anúncios-9 (1).mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1FHI--MKuaSM4lWS8chOuYDbwaQz04pC8,transcribed,20,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1746-oUHFVqx5LKD6T3AIrG50KCIk1C8S/view,,1746-oUHFVqx5LKD6T3AIrG50KCIk1C8S,Biblioteca de Anúncios-15.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1746-oUHFVqx5LKD6T3AIrG50KCIk1C8S,transcribed,24,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1vx8TfEQBFzp0E0Pr4aTu9qC5V9xH-8YI/view,,1vx8TfEQBFzp0E0Pr4aTu9qC5V9xH-8YI,Biblioteca de Anúncios-16.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1vx8TfEQBFzp0E0Pr4aTu9qC5V9xH-8YI,transcribed,17,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1WnB6cerd9TSQCf6QIAcA7dRqKCYE3HVd/view,,1WnB6cerd9TSQCf6QIAcA7dRqKCYE3HVd,Biblioteca de Anúncios-27.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1WnB6cerd9TSQCf6QIAcA7dRqKCYE3HVd,transcribed,32,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1EMoz-2PJ0RfFOFZGYcPzoqKMJDwI2kqr/view,,1EMoz-2PJ0RfFOFZGYcPzoqKMJDwI2kqr,Biblioteca de Anúncios-48.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1EMoz-2PJ0RfFOFZGYcPzoqKMJDwI2kqr,transcribed,23,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1G7xLl9h_uM_ygTk2u7xClzLEorGXk0MJ/view,,1G7xLl9h_uM_ygTk2u7xClzLEorGXk0MJ,Biblioteca de Anúncios-49 (1).mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1G7xLl9h_uM_ygTk2u7xClzLEorGXk0MJ,transcribed,19,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1_1Jn_-6CFBSsQ2SiiaDMpdbZUYz0iPgw/view,,1_1Jn_-6CFBSsQ2SiiaDMpdbZUYz0iPgw,Biblioteca de Anúncios-51.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1_1Jn_-6CFBSsQ2SiiaDMpdbZUYz0iPgw,transcribed,14,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1exvT9OHmMuJXhVIyfk2ij4lH81QWBL3i/view,,1exvT9OHmMuJXhVIyfk2ij4lH81QWBL3i,Biblioteca de Anúncios-52 (1).mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1exvT9OHmMuJXhVIyfk2ij4lH81QWBL3i,transcribed,19,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1cyD88qEvTW8sEhz96uc7Sx6jm3XUY-ap/view,,1cyD88qEvTW8sEhz96uc7Sx6jm3XUY-ap,Biblioteca de Anúncios-53.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1cyD88qEvTW8sEhz96uc7Sx6jm3XUY-ap,transcribed,15,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1vAReXKEdJ7C-CYWxW6d_i1I0vhAmAhVH/view,,1vAReXKEdJ7C-CYWxW6d_i1I0vhAmAhVH,Biblioteca de Anúncios-54.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1vAReXKEdJ7C-CYWxW6d_i1I0vhAmAhVH,transcribed,16,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1_hlSuGzvfPpCsRjpmcgQ2NzxTOgmuw0F/view,,1_hlSuGzvfPpCsRjpmcgQ2NzxTOgmuw0F,Biblioteca de Anúncios-56.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1_hlSuGzvfPpCsRjpmcgQ2NzxTOgmuw0F,transcribed,9,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1dtBDc6IF4NuKDUT-HIXvi_xvSX63AKFr/view,,1dtBDc6IF4NuKDUT-HIXvi_xvSX63AKFr,Biblioteca de Anúncios-60.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1dtBDc6IF4NuKDUT-HIXvi_xvSX63AKFr,transcribed,26,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1JOFv0rnrwKCTw6orh8oSKYQrMpl-MmTn/view,,1JOFv0rnrwKCTw6orh8oSKYQrMpl-MmTn,Biblioteca de Anúncios-61.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1JOFv0rnrwKCTw6orh8oSKYQrMpl-MmTn,transcribed,31,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1p5w22Q41k_DTv07YeG7Aj-pusmTYPJmH/view,,1p5w22Q41k_DTv07YeG7Aj-pusmTYPJmH,Biblioteca de Anúncios-62.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1p5w22Q41k_DTv07YeG7Aj-pusmTYPJmH,transcribed,29,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1ico8wrTX1eV-diij3Y83S5lCgE1MdDYP/view,,1ico8wrTX1eV-diij3Y83S5lCgE1MdDYP,Biblioteca de Anúncios-63.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1ico8wrTX1eV-diij3Y83S5lCgE1MdDYP,transcribed,56,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1eZNEG7ljwbsfREI6T5s7HVMs4sDxSDnQ/view,,1eZNEG7ljwbsfREI6T5s7HVMs4sDxSDnQ,Biblioteca de Anúncios-64.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1eZNEG7ljwbsfREI6T5s7HVMs4sDxSDnQ,transcribed,33,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1yykjccQuXQ5fAG3DyJRY_qOZ5pcJxONJ/view,,1yykjccQuXQ5fAG3DyJRY_qOZ5pcJxONJ,Biblioteca de Anúncios-65.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1yykjccQuXQ5fAG3DyJRY_qOZ5pcJxONJ,transcribed,28,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1wEelvUbbcSE1NEwnBawcHfSzHNmfQiyr/view,,1wEelvUbbcSE1NEwnBawcHfSzHNmfQiyr,Biblioteca de Anúncios-67.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1wEelvUbbcSE1NEwnBawcHfSzHNmfQiyr,transcribed,43,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1zoH8RZstLPyAj72Kp1ECZvNW16FbaeVO/view,,1zoH8RZstLPyAj72Kp1ECZvNW16FbaeVO,Biblioteca de Anúncios-70.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1zoH8RZstLPyAj72Kp1ECZvNW16FbaeVO,transcribed,35,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1h4fLvbI15aTp6o2FvRxjGS0epB3PbHgV/view,,1h4fLvbI15aTp6o2FvRxjGS0epB3PbHgV,criativoRUIM.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1h4fLvbI15aTp6o2FvRxjGS0epB3PbHgV,transcribed,6,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1j2ayh2rEoskO9WJPafC5jnFAbEV2Yo_d/view,,1j2ayh2rEoskO9WJPafC5jnFAbEV2Yo_d,criativoRUIM2.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1j2ayh2rEoskO9WJPafC5jnFAbEV2Yo_d,transcribed,8,2026-07-04T21:10:28Z
